valueDateTimeOffset,settlementPeriod,transmissionSystemDemand,nationalDemand,B1_indicatedGeneration,B10_indicatedGeneration,B11_indicatedGeneration,B12_indicatedGeneration,B13_indicatedGeneration,B14_indicatedGeneration,B15_indicatedGeneration,B16_indicatedGeneration,B17_indicatedGeneration,B2_indicatedGeneration,B3_indicatedGeneration,B4_indicatedGeneration,B5_indicatedGeneration,B6_indicatedGeneration,B7_indicatedGeneration,B8_indicatedGeneration,B9_indicatedGeneration,B1_indicatedDemand,B10_indicatedDemand,B11_indicatedDemand,B12_indicatedDemand,B13_indicatedDemand,B14_indicatedDemand,B15_indicatedDemand,B16_indicatedDemand,B17_indicatedDemand,B2_indicatedDemand,B3_indicatedDemand,B4_indicatedDemand,B5_indicatedDemand,B6_indicatedDemand,B7_indicatedDemand,B8_indicatedDemand,B9_indicatedDemand,B1_indicatedMargin,B10_indicatedMargin,B11_indicatedMargin,B12_indicatedMargin,B13_indicatedMargin,B14_indicatedMargin,B15_indicatedMargin,B16_indicatedMargin,B17_indicatedMargin,B2_indicatedMargin,B3_indicatedMargin,B4_indicatedMargin,B5_indicatedMargin,B6_indicatedMargin,B7_indicatedMargin,B8_indicatedMargin,B9_indicatedMargin,B1_indicatedImbalance,B10_indicatedImbalance,B11_indicatedImbalance,B12_indicatedImbalance,B13_indicatedImbalance,B14_indicatedImbalance,B15_indicatedImbalance,B16_indicatedImbalance,B17_indicatedImbalance,B2_indicatedImbalance,B3_indicatedImbalance,B4_indicatedImbalance,B5_indicatedImbalance,B6_indicatedImbalance,B7_indicatedImbalance,B8_indicatedImbalance,B9_indicatedImbalance,imbalancePrice,lossOfLoadProbability,deratedMargin
2025-10-13 00:00:00+00:00,3,24037,21400,250,2326,7729,5339,856,433,3812,10902,0,1162,27,1217,1224,2642,4309,10932,14105,-70,-1086,-2648,-1965,-456,-1497,-1035,-3275,-933,-168,-100,-501,-709,-1272,-1753,-4596,-6156,-3425,6633,-9934,8592,2268,6016,10852,-9105,2446,-4978,-161,-6808,-5452,-10842,-8215,-13329,-14729,53,-433,2225,652,-239,-3115,2280,4497,-2759,746,5,356,-75,182,776,2206,1702,67.55,0.0,18266.043
2025-10-13 00:30:00+00:00,4,24247,21612,255,2319,7698,5331,856,433,3817,10870,0,1156,27,1210,1217,2623,4290,10918,14090,-72,-1090,-2666,-1962,-456,-1484,-1005,-3293,-933,-184,-102,-541,-745,-1304,-1782,-4609,-6168,-3423,6610,-9906,8550,2261,5982,10845,-9073,2419,-4974,-161,-6802,-5442,-10821,-8183,-13277,-14646,56,-467,2143,599,-250,-3149,2278,4411,-2786,736,5,343,-92,142,725,2117,1581,77.84,0.0,18165.719
2025-10-13 01:00:00+00:00,5,24375,21740,260,2326,7699,5335,856,433,3979,10872,0,1149,27,1202,1207,2604,4301,10930,14103,-75,-1180,-2896,-2125,-477,-1472,-964,-3577,-930,-337,-105,-712,-914,-1519,-1998,-4885,-6495,-3422,6607,-9854,8535,2259,5961,11054,-8966,2403,-4971,-161,-6798,-5435,-10808,-8134,-13211,-14508,60,-476,2113,576,-256,-3170,2490,4326,-2802,726,5,331,-109,110,717,2083,1475,78.05,0.0,18161.637
2025-10-13 01:30:00+00:00,6,23951,21318,264,2325,7680,5329,856,433,3980,10853,0,1140,26,1191,1197,2590,4287,10915,14088,-75,-1199,-2950,-2177,-491,-1497,-964,-3631,-999,-384,-105,-792,-991,-1608,-2082,-4924,-6603,-3426,6667,-9991,8631,2286,6029,11023,-9110,2456,-4979,-161,-6810,-5456,-10886,-8232,-13422,-14779,68,-424,2196,660,-235,-3102,2505,4415,-2749,725,4,332,-98,139,766,2223,1676,67.85,0.0,18489.037
2025-10-13 02:00:00+00:00,7,23821,21188,267,2316,7616,5318,857,433,3876,10612,0,1132,26,1183,1187,2579,4203,10856,13852,-75,-1154,-2958,-2160,-450,-1508,-947,-3668,-1035,-384,-105,-791,-990,-1597,-2095,-4998,-6744,-3427,6709,-10047,8674,2300,6016,10910,-9137,2471,-4978,-161,-6790,-5442,-10879,-8305,-13493,-14836,72,-417,2163,677,-227,-3080,2435,4177,-2733,720,4,328,-102,141,702,2214,1477,102.49,0.0,18665.605
2025-10-13 02:30:00+00:00,8,23394,20763,270,2313,7644,5314,857,433,3873,10589,0,1123,26,1173,1178,2562,4187,10879,13824,-75,-1149,-2983,-2185,-448,-1516,-967,-3718,-1013,-384,-105,-797,-998,-1580,-2078,-5044,-6794,-3431,6789,-10151,8788,2327,6084,11324,-9248,2525,-4986,-162,-6802,-5463,-10922,-8369,-13652,-15056,79,-366,2294,764,-206,-3012,2446,4263,-2679,719,5,330,-90,167,750,2393,1667,67.85,0.0,19511.502
2025-10-13 03:00:00+00:00,9,23580,20560,272,2290,7736,5391,858,433,3533,10680,0,1117,26,1167,1172,2553,4207,10966,13910,-73,-1067,-2654,-1991,-441,-1478,-1255,-3532,-920,-175,-103,-513,-729,-1259,-1762,-4549,-6348,-3432,6780,-10197,8783,2337,6117,10768,-9126,2550,-4991,-162,-6809,-5474,-10944,-8372,-13727,-14989,82,-364,2435,884,-195,-2979,1890,4238,-2654,717,5,330,-86,179,801,2556,1690,67.85,0.0,19375.125
2025-10-13 03:30:00+00:00,10,23626,20614,270,2361,7905,5619,858,433,3535,10675,0,1111,27,1161,1166,2540,4194,11137,13907,-74,-1085,-2681,-2017,-447,-1535,-1279,-3562,-937,-176,-104,-508,-727,-1269,-1778,-4584,-6401,-3432,6773,-10202,8771,2334,6109,10775,-9130,2544,-4990,-162,-6813,-5477,-10944,-8369,-13727,-14981,80,-299,2596,1101,-198,-2987,1890,4225,-2660,710,6,328,-89,166,785,2715,1667,114.21,0.0,19405.482
2025-10-13 04:00:00+00:00,11,24643,20816,283,2377,8310,5933,858,433,3231,11480,0,1120,27,1171,1175,2548,4324,11560,14730,-76,-1133,-2461,-2043,-466,-1639,-1994,-3541,-1036,-175,-106,-290,-504,-1070,-1572,-4389,-6505,-3430,6720,-10289,8779,2348,6081,9471,-9014,2540,-4986,-162,-7026,-5686,-11142,-8436,-13848,-14895,91,-309,3171,1371,-208,-3020,742,5001,-2686,715,6,551,129,372,1103,3283,2410,67.85,0.0,19126.709
2025-10-13 04:30:00+00:00,12,25678,21855,275,2388,8609,6203,858,434,3337,12106,0,1110,28,1164,1168,2538,4313,12056,15553,-81,-1208,-2594,-2164,-496,-1788,-2016,-3680,-1102,-185,-111,-304,-529,-1128,-1658,-4589,-6778,-3421,6589,-10118,8555,2296,5911,9436,-8826,2409,-4966,-161,-6998,-5637,-11038,-8281,-13551,-14450,74,-429,3221,1419,-260,-3188,813,5361,-2817,685,6,516,73,258,937,3405,2710,67.85,0.0,18535.904
2025-10-13 05:00:00+00:00,13,27808,24232,257,2475,8965,6724,859,437,3459,12689,4,1091,28,1163,1167,2590,4285,12500,16227,-106,-1324,-2863,-2367,-544,-1974,-2125,-4015,-1195,-217,-117,-343,-616,-1264,-1842,-4559,-6906,-3399,6346,-9787,8102,2162,5523,9295,-8401,2153,-4921,-158,-6929,-5520,-10797,-8004,-13357,-13904,34,-641,3005,1431,-378,-3570,736,5278,-3112,621,3,446,-45,67,550,3403,2544,67.85,0.0,16531.094
2025-10-13 05:30:00+00:00,14,30067,26585,263,2491,9669,6990,875,462,3798,13496,7,1096,39,1184,1199,2629,4323,13282,17117,-95,-1449,-3039,-2558,-598,-2140,-2119,-4201,-1278,-215,-125,-349,-612,-1306,-1931,-4776,-7216,-3378,6081,-9337,7661,2060,5143,9215,-7911,1856,-4876,-156,-6861,-5405,-10557,-7649,-12712,-12920,19,-922,3142,1194,-479,-3926,995,5480,-3406,581,12,399,-128,-134,233,3423,2335,67.85,0.0,14516.062
2025-10-13 06:00:00+00:00,15,32842,29361,403,2605,11066,7575,919,517,4098,14918,139,1436,218,1824,1868,3317,5121,15337,19328,-104,-1573,-3263,-2763,-657,-2293,-2122,-4485,-1404,-235,-134,-379,-660,-1398,-2068,-5158,-7784,-3353,5804,-8978,7171,1924,4742,9155,-7423,1519,-4869,-153,-6855,-5348,-10353,-7199,-12016,-11755,134,-1157,3869,1185,-574,-4320,1201,6139,-3623,869,188,958,405,271,612,4468,3089,151.44,0.0,12423.648
2025-10-13 06:30:00+00:00,16,34201,30720,419,2585,11618,7486,913,516,4254,15446,116,1450,218,1902,1944,3396,5218,15943,19887,-111,-1633,-3406,-2851,-684,-2382,-2130,-4635,-1480,-249,-141,-400,-692,-1458,-2161,-5382,-8092,-3341,5623,-8875,6870,1847,4521,9155,-7252,1347,-4843,-152,-6816,-5281,-10215,-6994,-11734,-11233,138,-1349,4094,805,-648,-4542,1311,6317,-3818,857,187,997,414,212,504,4579,2959,135.0008829242451,0.0,11574.562
2025-10-13 07:00:00+00:00,17,34554,32229,436,2582,11499,7470,874,533,4591,15326,26,1449,219,1835,1892,3402,5047,15749,19602,-116,-1694,-3547,-2962,-715,-2468,-1160,-4552,-1543,-260,-146,-418,-722,-1513,-2245,-5595,-8143,-3320,5400,-8303,6508,1738,4266,10370,-6883,1157,-4808,-150,-6386,-4821,-9675,-6560,-10963,-10474,141,-1542,3611,466,-762,-4769,2572,6039,-4098,827,186,886,288,64,105,3836,2139,130.96,0.0,9830.113
2025-10-13 07:30:00+00:00,18,35064,32739,430,2522,11506,7377,872,495,4593,15330,67,1400,219,1831,1889,3419,5064,15729,19620,-118,-1715,-3611,-3005,-718,-2509,-1163,-4619,-1574,-265,-148,-425,-734,-1538,-2284,-5700,-8281,-3316,5333,-8178,6359,1710,4183,10353,-6745,1093,-4798,-150,-6371,-4796,-9623,-6483,-10773,-10207,131,-1666,3495,264,-790,-4890,2557,5912,-4121,768,186,867,260,29,45,3630,1899,130.96,0.0,9492.401
2025-10-13 08:00:00+00:00,19,33490,32960,409,2504,11199,7237,871,461,4927,15020,53,1081,217,1518,1562,3060,4863,15053,18927,-119,-1720,-3669,-3012,-716,-2551,-259,-3839,-1584,-266,-149,-427,-741,-1560,-2313,-5790,-7544,-3320,5192,-7897,6131,1678,4144,11736,-7295,1065,-4764,-150,-6335,-4754,-9569,-6239,-10521,-10757,108,-1712,3135,77,-802,-4960,3789,6384,-4163,445,184,548,-78,-353,-189,2874,1933,113.18,0.0,9581.839
2025-10-13 08:30:00+00:00,20,33319,32789,407,2482,11087,7210,871,466,4891,14903,15,1077,202,1432,1475,2939,4742,14903,18734,-119,-1686,-3691,-2965,-694,-2550,-257,-3859,-1566,-266,-149,-427,-741,-1558,-2311,-5811,-7544,-3321,5213,-7925,6155,1686,4171,11696,-7319,1085,-4759,-150,-6331,-4754,-9578,-6255,-10567,-10820,107,-1712,3064,86,-793,-4927,3759,6311,-4179,445,169,467,-156,-456,-285,2786,1826,115.71,0.0,10104.666
2025-10-13 09:00:00+00:00,21,33165,32665,277,2477,10544,7185,887,463,5023,14475,29,945,25,1044,1046,2481,4284,14235,18194,-118,-1646,-3656,-2908,-672,-2536,-253,-3792,-1547,-264,-148,-424,-738,-1554,-2304,-5772,-7455,-3162,5228,-7821,6166,1708,4185,11835,-7120,1101,-4634,-150,-6207,-4633,-9463,-6147,-10472,-10645,-21,-1702,2551,88,-771,-4910,3895,5945,-4150,315,-8,82,-579,-902,-724,2163,1379,104.51,0.0,9652.1455
2025-10-13 09:30:00+00:00,22,32668,32168,250,2469,10503,7174,871,464,5032,14427,29,919,25,1018,1020,2443,4246,14148,18101,-143,-1596,-3692,-2845,-643,-2518,-250,-3827,-1534,-290,-148,-450,-790,-1608,-2357,-5807,-7476,-3166,5274,-7907,6251,1717,4266,11855,-7207,1163,-4637,-150,-6216,-4651,-9508,-6216,-10603,-10839,-44,-1647,2630,183,-762,-4828,3921,6025,-4087,298,-8,71,-581,-889,-687,2257,1538,104.51,0.0,10604.921
2025-10-13 10:00:00+00:00,23,32515,32015,205,2481,10383,7178,866,466,5284,14286,6,875,25,973,975,2353,4156,13998,17908,-114,-1544,-3606,-2773,-605,-2519,-295,-3738,-1504,-256,-144,-411,-724,-1536,-2279,-5708,-7343,-3328,5271,-7932,6230,1714,4255,12074,-7241,1180,-4799,-150,-6346,-4761,-9589,-6305,-10605,-10868,-88,-1616,2547,220,-760,-4801,4178,5923,-4091,257,-8,30,-618,-964,-754,2163,1423,130.0,0.0,10470.558
2025-10-13 10:30:00+00:00,24,32248,31748,200,2491,10441,7187,869,468,5301,14341,6,868,25,950,952,2324,4127,13853,17759,-110,-1509,-3593,-2706,-585,-2509,-318,-3723,-1487,-246,-140,-405,-717,-1526,-2266,-5677,-7294,-3331,5305,-8270,6283,1728,4297,12084,-7576,1214,-4804,-151,-6354,-4774,-9610,-6339,-10971,-11266,-90,-1572,2669,286,-743,-4756,4205,6047,-4057,255,-7,15,-628,-965,-742,2115,1409,127.19049208333334,0.0,10726.315
2025-10-13 11:00:00+00:00,25,32330,31830,195,2505,10583,7210,874,470,5484,14383,6,863,25,945,947,2308,4111,13633,17439,-109,-1632,-3997,-2957,-628,-2551,-363,-4125,-1590,-450,-139,-718,-1028,-1900,-2652,-6213,-7931,-3334,5317,-8284,6271,1743,4278,12254,-7678,1203,-4805,-151,-6353,-4772,-9605,-6344,-11366,-11737,-96,-1569,2791,291,-742,-4767,4385,6068,-4068,249,-7,7,-637,-990,-771,1865,1048,176.37775455074635,0.0,11401.495
2025-10-13 11:30:00+00:00,26,31926,31426,192,2512,10565,7220,878,471,5486,14361,6,861,25,941,943,2297,4100,13261,17063,-108,-1605,-4040,-2912,-614,-2540,-352,-4194,-1579,-447,-138,-713,-1021,-1937,-2680,-6235,-7968,-3338,5390,-8410,6390,1786,4343,12268,-7804,1254,-4812,-151,-6365,-4792,-9638,-6426,-11570,-11993,-95,-1511,2871,388,-718,-4701,4401,6150,-4017,254,-7,15,-621,-959,-721,1640,877,487.0,0.0,11553.109
2025-10-13 12:00:00+00:00,27,31868,31368,189,2515,10543,7194,880,470,5590,14327,6,855,23,932,934,2283,4084,13061,16851,-107,-1524,-3789,-2776,-561,-2527,-343,-3920,-1458,-445,-137,-659,-965,-1794,-2515,-5888,-7476,-3338,5418,-8534,6409,1789,4352,12378,-7922,1262,-4814,-151,-6367,-4794,-9684,-6505,-11772,-12195,-98,-1500,2863,374,-713,-4693,4506,6124,-4009,250,-9,8,-628,-968,-728,1461,687,290.0,0.0,11360.619
2025-10-13 12:30:00+00:00,28,31673,31173,189,2513,10540,7189,880,470,5581,14321,6,855,21,928,930,2279,4080,13056,16843,-105,-1532,-3829,-2775,-556,-2519,-348,-3960,-1521,-442,-135,-625,-930,-1781,-2496,-5919,-7571,-3340,5464,-8551,6467,1798,4384,12423,-7940,1286,-4817,-151,-6372,-4804,-9672,-6532,-11857,-12307,-96,-1478,2907,411,-704,-4661,4504,6168,-3985,253,-11,9,-622,-952,-703,1527,778,95.0,0.0,11748.273
2025-10-13 13:00:00+00:00,29,31578,31031,186,2503,10545,7170,877,470,5351,14325,6,851,20,920,923,2276,4077,13066,16853,-104,-1447,-3548,-2639,-556,-2455,-373,-3717,-1464,-234,-134,-379,-702,-1503,-2218,-5571,-7206,-3337,5467,-8652,6477,1794,4402,12212,-7998,1304,-4815,-151,-6372,-4806,-9706,-6590,-11977,-12402,-98,-1470,2946,422,-700,-4638,4279,6168,-3967,252,-12,6,-622,-940,-684,1589,820,68.02,0.0,11751.016
2025-10-13 13:30:00+00:00,30,31657,31110,184,2492,10547,7151,872,467,5346,14326,6,848,19,913,916,2263,4064,13080,16865,-104,-1431,-3650,-2654,-544,-2448,-364,-3820,-1463,-276,-134,-420,-741,-1574,-2294,-5680,-7314,-3337,5467,-8588,6466,1799,4389,12209,-7930,1294,-4807,-151,-6363,-4796,-9659,-6539,-11918,-12328,-100,-1491,2929,386,-708,-4654,4271,6149,-3977,247,-13,-4,-633,-961,-709,1574,792,81.0,0.0,11921.3
2025-10-13 14:00:00+00:00,31,32317,31020,186,2489,10318,7154,867,464,4969,14098,13,850,19,903,905,2272,3821,13189,16982,-102,-1432,-3549,-2594,-548,-2440,-532,-4176,-1458,-230,-132,-372,-676,-1505,-2211,-5553,-7638,-3337,5503,-8987,6517,1794,4465,11620,-7870,1316,-4811,-151,-6401,-4889,-9765,-6902,-12333,-12308,-98,-1483,2722,409,-709,-4642,3604,5487,-3959,251,-13,-11,-639,-943,-939,1716,497,232.56,0.0,11473.128
2025-10-13 14:30:00+00:00,32,33251,31954,213,2499,10397,7180,867,462,4972,14177,25,876,29,938,951,2324,3873,13294,17098,-101,-1467,-3451,-2641,-565,-2451,-533,-4080,-1422,-228,-131,-368,-672,-1467,-2176,-5458,-7510,-3333,5397,-8772,6328,1759,4313,11589,-7635,1199,-4797,-151,-6378,-4847,-9680,-6771,-12014,-11850,-79,-1590,2576,235,-756,-4796,3576,5326,-4064,259,-3,-3,-639,-986,-1028,1481,140,232.56,0.0,10795.664
2025-10-13 15:00:00+00:00,33,34889,32397,353,2545,11295,7287,882,461,5029,15086,39,1015,170,1223,1318,2760,4531,14387,18218,-100,-1507,-3500,-2655,-585,-2465,-1183,-4645,-1444,-225,-130,-365,-675,-1484,-2200,-5553,-8142,-3332,5350,-8831,6242,1737,4242,10971,-7170,1143,-4794,-150,-6750,-5210,-10022,-6869,-12032,-11287,57,-1600,3367,247,-763,-4868,2987,5607,-4106,390,137,269,-294,-595,-436,2412,521,240.1,0.0,9763.049
2025-10-13 15:30:00+00:00,34,35894,33402,376,2552,11369,7295,885,460,5023,15165,40,1040,171,1272,1372,2818,4589,14483,18320,-100,-1559,-3465,-2733,-618,-2479,-1187,-4611,-1457,-225,-130,-364,-681,-1504,-2225,-5538,-8141,-3323,5224,-8598,6030,1687,4079,10936,-6923,1016,-4775,-149,-6721,-5161,-9919,-6717,-11691,-10806,71,-1720,3199,40,-810,-5032,2946,5427,-4232,396,137,289,-289,-640,-530,2143,114,248.0,0.0,8779.091
2025-10-13 16:00:00+00:00,35,36880,34321,598,2663,12763,7534,903,491,4951,16560,58,1453,209,1944,2059,3488,5332,16255,20110,-101,-1603,-3501,-2802,-650,-2496,-1226,-4679,-1466,-228,-131,-369,-692,-1530,-2253,-5618,-8261,-3317,5136,-8361,5885,1641,3940,10600,-6645,901,-4760,-148,-6697,-5120,-9829,-6552,-11339,-10296,285,-1724,4371,82,-838,-5150,2807,6555,-4329,791,174,934,353,-64,74,3580,1407,294.93,0.0,7943.8916
2025-10-13 16:30:00+00:00,36,37619,35060,594,2633,12866,7475,904,522,4934,16663,89,1432,209,1942,2058,3490,5334,16370,20256,-100,-1638,-3493,-2851,-672,-2496,-1229,-4672,-1479,-226,-130,-366,-690,-1531,-2255,-5630,-8288,-3310,5031,-8208,5720,1593,3820,10575,-6488,808,-4763,-147,-6692,-5100,-9770,-6458,-11180,-10040,274,-1848,4296,-135,-874,-5239,2765,6468,-4392,756,173,911,316,-137,-36,3426,1178,282.75,0.0,7275.0
2025-10-13 17:00:00+00:00,37,37767,35233,588,2774,13094,7713,957,534,4893,16925,170,1454,209,2024,2141,3668,5490,16701,20703,-101,-1661,-3515,-2892,-687,-2512,-1225,-4665,-1489,-228,-131,-369,-698,-1548,-2278,-5654,-8292,-3306,5021,-8195,5702,1595,3792,10460,-6506,786,-4748,-147,-6676,-5080,-9741,-6451,-11160,-10027,266,-1728,4482,66,-830,-5255,2713,6715,-4332,775,173,988,390,23,94,3694,1567,281.88,0.0,7196.871
2025-10-13 17:30:00+00:00,38,37954,35420,596,2775,13076,7713,953,536,4883,16881,187,1464,209,2019,2136,3653,5475,16684,20676,-101,-1700,-3555,-2956,-712,-2517,-1227,-4706,-1509,-228,-131,-368,-701,-1563,-2296,-5711,-8371,-3305,4992,-8156,5664,1581,3762,10454,-6471,762,-4745,-147,-6670,-5071,-9722,-6423,-11105,-9953,273,-1751,4419,26,-843,-5283,2697,6623,-4339,782,173,977,376,-11,51,3609,1446,282.16,0.0,7038.9326
2025-10-13 18:00:00+00:00,39,37335,35291,584,2649,12452,7469,906,483,4923,16261,70,1250,209,1700,1817,3270,4907,15918,19797,-100,-1704,-3529,-2961,-715,-2473,-910,-4505,-1511,-225,-130,-365,-693,-1544,-2271,-5669,-8155,-3306,4873,-8299,5557,1536,3771,11037,-6799,768,-4744,-147,-6656,-5031,-9694,-6552,-11264,-10304,262,-1861,3826,-190,-884,-5315,3056,6212,-4440,570,173,662,63,-381,-497,2890,807,177.11,0.0,7091.4097
2025-10-13 18:30:00+00:00,40,36784,34740,578,2661,12360,7476,906,488,4917,16173,40,1243,209,1690,1808,3271,4894,15819,19671,-97,-1674,-3472,-2906,-704,-2415,-904,-4446,-1489,-219,-127,-355,-677,-1511,-2231,-5592,-8054,-3311,4943,-8391,5682,1564,3871,11056,-6906,838,-4754,-148,-6672,-5060,-9753,-6637,-11436,-10561,261,-1779,3867,-65,-856,-5221,3069,6265,-4400,573,174,668,81,-323,-427,2992,960,152.0,0.0,7732.849
2025-10-13 19:00:00+00:00,41,35821,34156,418,2663,11440,7477,905,459,5035,15240,40,1078,209,1409,1456,2899,4631,14277,18117,-95,-1634,-3397,-2835,-689,-2348,-897,-4038,-1446,-214,-125,-348,-665,-1484,-2188,-5479,-7566,-3316,5046,-8479,5865,1593,3955,11244,-7335,911,-4766,-148,-6689,-5089,-9810,-6621,-11588,-11128,106,-1704,3088,61,-828,-5155,3208,5810,-4327,420,174,404,-242,-636,-602,1662,30,82.01,0.0,8151.2456
2025-10-13 19:30:00+00:00,42,34602,32937,407,2616,11175,7364,870,459,5024,14976,27,1066,196,1377,1381,2818,4539,13807,17635,-91,-1577,-3301,-2745,-664,-2275,-888,-3939,-1396,-207,-121,-337,-644,-1439,-2123,-5329,-7363,-3327,5203,-8758,6130,1657,4152,11285,-7638,1065,-4789,-150,-6724,-5149,-9964,-6835,-12036,-11755,106,-1597,3117,208,-802,-4958,3238,5860,-4186,431,163,407,-257,-593,-510,1636,166,80.02,0.0,8666.039
2025-10-13 20:00:00+00:00,43,33506,31712,261,2588,10644,7324,868,459,4208,14446,8,923,59,1025,1028,2443,4064,13172,16982,-88,-1505,-3167,-2637,-634,-2190,-1067,-3738,-1338,-201,-118,-328,-619,-1378,-2036,-5122,-7031,-3338,5308,-9098,6317,1727,4356,10353,-8062,1219,-4813,-151,-6761,-5210,-10090,-7121,-12576,-12533,-29,-1471,2881,431,-743,-4759,2274,5706,-4051,311,27,91,-550,-843,-800,1447,196,111.87020408163265,0.0,9312.558
2025-10-13 20:30:00+00:00,44,32030,30236,243,2573,10418,7314,850,460,4192,14220,4,903,59,1005,1007,2434,4055,12871,16677,-85,-1438,-3138,-2522,-605,-2108,-1057,-3705,-1282,-194,-115,-318,-599,-1349,-1985,-5006,-6855,-3351,5493,-9271,6633,1800,4595,10403,-8262,1405,-4841,-152,-6804,-5282,-10241,-7344,-12958,-13129,-34,-1300,3011,736,-687,-4519,2308,5860,-3869,319,28,114,-499,-701,-586,1683,639,115.0,0.0,12262.056
2025-10-13 21:00:00+00:00,45,30015,28218,220,2566,9806,6932,848,434,4044,13610,0,882,59,982,984,2412,4033,12250,16054,-82,-1370,-3036,-2414,-580,-2021,-1041,-3648,-1215,-187,-112,-307,-573,-1285,-1925,-4827,-6654,-3370,5746,-9625,7068,1901,4922,10476,-8598,1660,-4880,-154,-6863,-5382,-10448,-7650,-13562,-13973,-38,-1052,2885,786,-588,-4218,2290,5717,-3618,336,30,149,-423,-517,-303,1797,987,110.0,0.0,13829.264
2025-10-13 21:30:00+00:00,46,28235,26438,182,2559,9251,6577,848,433,3640,12856,0,845,58,925,928,2364,3985,11674,15279,-78,-1328,-2945,-2324,-570,-1934,-1032,-3553,-1165,-179,-108,-295,-548,-1235,-1838,-4665,-6438,-3386,5973,-9957,7447,1987,5210,10536,-8963,1884,-4914,-156,-6915,-5469,-10629,-7918,-14110,-14779,-60,-835,2759,812,-499,-3931,1946,5421,-3394,333,31,144,-392,-384,-83,1869,1114,110.0,0.0,15529.631
2025-10-13 22:00:00+00:00,47,25069,24466,51,1156,6707,4507,848,433,2239,9594,0,712,20,738,741,2176,2577,8484,11372,-76,-1249,-2694,-2211,-522,-1843,-195,-2790,-1109,-175,-106,-289,-530,-1165,-1724,-4426,-5631,-3407,5294,-11569,6919,2094,5577,10337,-10683,2025,-4970,-116,-7004,-5633,-10897,-9503,-15762,-16680,-174,-1990,690,-836,-400,-3611,1390,3173,-3146,238,-5,14,-482,-371,-1193,-706,-1388,68.32,0.0,13748.314
2025-10-13 22:30:00+00:00,48,24173,23570,52,1142,6583,3798,848,433,2228,9073,0,713,21,741,743,2166,2567,7777,10267,-74,-1206,-2601,-2156,-505,-1754,-187,-2693,-1061,-171,-104,-283,-516,-1129,-1669,-4270,-5424,-3415,5408,-11936,7115,2139,5722,10368,-11064,2138,-4987,-117,-7030,-5677,-10989,-9638,-16235,-17283,-165,-1891,782,-1353,-356,-3466,1410,2882,-3033,256,-3,43,-436,-289,-1068,-1087,-2039,115.31477935210769,0.0,14797.361
2025-10-13 23:00:00+00:00,1,25499,23310,158,1658,9180,4832,0,438,3419,12113,0,809,18,867,868,2162,3833,11836,14769,-73,-1160,-2591,-2206,-493,-1652,-613,-3265,-1016,-168,-103,-279,-504,-1119,-1652,-4574,-6264,-3398,6420,-9776,8105,2166,5711,10567,-8095,2226,-4822,-159,-5742,-4341,-9587,-6785,-13292,-13618,-56,-1342,3417,-401,-1190,-3419,2192,5378,-3000,357,-6,177,-299,-292,213,2671,1613,,0.0,16957.057
2025-10-13 23:30:00+00:00,2,25156,23056,159,1645,9195,4814,0,438,3335,12129,0,807,19,863,864,2159,3830,11850,14784,-71,-1126,-2507,-2028,-480,-1552,-615,-3178,-985,-165,-101,-273,-490,-1060,-1576,-4520,-6177,-3400,6452,-9867,8287,2179,5752,10573,-8191,2258,-4826,-159,-5749,-4354,-9638,-6848,-13354,-13717,-53,-1323,3518,-240,-1178,-3378,2117,5484,-2968,359,-5,180,-290,-244,273,2742,1721,,0.0,17244.219
2025-10-14 00:00:00+00:00,3,24998,23000,161,1689,9199,4857,0,438,3301,12129,0,809,19,849,850,2146,3817,11853,14782,-72,-1129,-2504,-2030,-482,-1529,-634,-3087,-981,-175,-102,-284,-499,-1057,-1570,-4513,-6077,-3400,6456,-9893,8295,2171,5761,10555,-8306,2265,-4828,-160,-5750,-4356,-9644,-6856,-13444,-13904,-50,-1272,3536,-172,-1175,-3369,2084,5587,-2961,362,-4,168,-302,-251,268,2767,1837,,0.0,17208.518
2025-10-14 00:30:00+00:00,4,25096,23100,161,1677,9220,4841,0,438,3295,12149,0,807,19,847,849,2145,3816,11873,14802,-71,-1140,-2474,-2034,-493,-1508,-632,-3066,-976,-171,-101,-279,-497,-1046,-1544,-4475,-6043,-3400,6443,-9881,8274,2166,5745,10552,-8293,2252,-4826,-159,-5748,-4352,-9634,-6841,-13422,-13868,-51,-1297,3532,-209,-1180,-3385,2075,5581,-2974,359,-5,163,-307,-262,252,2753,1809,,0.0,17100.324
2025-10-14 01:00:00+00:00,5,24856,22737,162,1653,9245,4813,0,438,3592,12175,0,808,18,847,848,2144,3815,11899,14829,-70,-1157,-2844,-2163,-494,-1545,-571,-3575,-1081,-347,-100,-583,-800,-1375,-1908,-4931,-6743,-3403,6473,-9871,8336,2187,5804,10973,-8160,2298,-4832,-160,-5647,-4258,-9560,-6785,-13461,-13830,-47,-1275,3534,-160,-1162,-3326,2498,5461,-2928,366,-5,62,-402,-337,195,2802,1783,,0.0,17433.842
